"Package","Item","Title","Rows","Cols","has_logical","has_binary","has_numeric","has_character","n_logical","n_binary","n_numeric","n_character","CSV","Doc"
"carData","MplsStops","Minneapolis Police Department 2017 Stop Data",51920,14,FALSE,TRUE,TRUE,TRUE,0,5,3,10,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/MplsStops.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/MplsStops.html'> DOC </a>"
"carData","Mroz","U.S. Women's Labor-Force Participation",753,8,FALSE,TRUE,TRUE,TRUE,0,3,5,3,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/Mroz.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/Mroz.html'> DOC </a>"
"carData","OBrienKaiser","O'Brien and Kaiser's Repeated-Measures Data",16,17,FALSE,TRUE,TRUE,TRUE,0,1,15,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/OBrienKaiser.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/OBrienKaiser.html'> DOC </a>"
"carData","Ornstein","Interlocking Directorates Among Major Canadian Firms",248,4,FALSE,FALSE,TRUE,TRUE,0,0,2,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/Ornstein.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/Ornstein.html'> DOC </a>"
"carData","Pottery","Chemical Composition of Pottery",26,6,FALSE,FALSE,TRUE,TRUE,0,0,5,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/Pottery.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/Pottery.html'> DOC </a>"
"carData","Prestige","Prestige of Canadian Occupations",102,6,FALSE,FALSE,TRUE,TRUE,0,0,5,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/Prestige.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/Prestige.html'> DOC </a>"
"carData","Quartet","Four Regression Datasets",11,6,FALSE,TRUE,TRUE,TRUE,0,1,6,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/Quartet.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/Quartet.html'> DOC </a>"
"carData","Robey","Fertility and Contraception",50,3,FALSE,FALSE,TRUE,TRUE,0,0,2,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/Robey.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/Robey.html'> DOC </a>"
"carData","Rossi","Rossi et al.'s Criminal Recidivism Data",432,62,FALSE,TRUE,TRUE,TRUE,0,58,5,57,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/Rossi.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/Rossi.html'> DOC </a>"
"carData","Sahlins","Agricultural Production in Mazulu Village",20,2,FALSE,FALSE,TRUE,TRUE,0,0,2,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/Sahlins.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/Sahlins.html'> DOC </a>"
"carData","Salaries","Salaries for Professors",397,6,FALSE,TRUE,TRUE,TRUE,0,2,3,3,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/Salaries.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/Salaries.html'> DOC </a>"
"carData","SLID","Survey of Labour and Income Dynamics",7425,5,FALSE,TRUE,TRUE,TRUE,0,1,3,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/SLID.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/SLID.html'> DOC </a>"
"carData","Soils","Soil Compositions of Physical and Chemical Characteristics",48,14,FALSE,FALSE,TRUE,TRUE,0,0,9,5,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/Soils.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/Soils.html'> DOC </a>"
"carData","States","Education and Related Statistics for the U.S. States",51,7,FALSE,FALSE,TRUE,TRUE,0,0,6,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/States.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/States.html'> DOC </a>"
"carData","TitanicSurvival","Survival of Passengers on the Titanic",1309,4,FALSE,TRUE,TRUE,TRUE,0,2,1,3,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/TitanicSurvival.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/TitanicSurvival.html'> DOC </a>"
"carData","Transact","Transaction data",261,3,FALSE,FALSE,TRUE,TRUE,0,0,3,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/Transact.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/Transact.html'> DOC </a>"
"carData","UN","National Statistics from the United Nations, Mostly From 2009-2011",213,7,FALSE,FALSE,TRUE,TRUE,0,0,5,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/UN.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/UN.html'> DOC </a>"
"carData","UN98","United Nations Social Indicators Data 1998]",207,13,FALSE,FALSE,TRUE,TRUE,0,0,12,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/UN98.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/UN98.html'> DOC </a>"
"carData","USPop","Population of the United States",22,2,FALSE,FALSE,TRUE,TRUE,0,0,2,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/USPop.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/USPop.html'> DOC </a>"
"carData","Vocab","Vocabulary and Education",30351,4,FALSE,TRUE,TRUE,TRUE,0,1,3,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/Vocab.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/Vocab.html'> DOC </a>"
"carData","WeightLoss","Weight Loss Data",34,7,FALSE,FALSE,TRUE,TRUE,0,0,6,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/WeightLoss.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/WeightLoss.html'> DOC </a>"
"carData","Wells","Well Switching in Bangladesh",3020,5,FALSE,TRUE,TRUE,TRUE,0,2,3,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/Wells.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/Wells.html'> DOC </a>"
"carData","Womenlf","Canadian Women's Labour-Force Participation",263,4,FALSE,TRUE,TRUE,TRUE,0,1,1,3,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/Womenlf.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/Womenlf.html'> DOC </a>"
"carData","Wong","Post-Coma Recovery of IQ",331,7,FALSE,TRUE,TRUE,TRUE,0,1,6,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/Wong.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/Wong.html'> DOC </a>"
"carData","Wool","Wool data",27,4,FALSE,FALSE,TRUE,TRUE,0,0,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/Wool.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/Wool.html'> DOC </a>"
"carData","WVS","World Values Surveys",5381,6,FALSE,TRUE,TRUE,TRUE,0,3,1,4,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/carData/WVS.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/carData/WVS.html'> DOC </a>"
"cluster","agriculture","European Union Agricultural Workforces",12,2,FALSE,FALSE,TRUE,TRUE,0,0,2,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/agriculture.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cluster/agriculture.html'> DOC </a>"
"cluster","animals","Attributes of Animals",20,6,FALSE,TRUE,TRUE,TRUE,0,6,6,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/animals.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cluster/animals.html'> DOC </a>"
"cluster","chorSub","Subset of C-horizon of Kola Data",61,10,FALSE,FALSE,TRUE,TRUE,0,0,10,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/chorSub.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cluster/chorSub.html'> DOC </a>"
"cluster","flower","Flower Characteristics",18,8,FALSE,TRUE,TRUE,TRUE,0,3,2,4,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/flower.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cluster/flower.html'> DOC </a>"
"cluster","plantTraits","Plant Species Traits Data",136,31,FALSE,TRUE,TRUE,TRUE,0,20,3,20,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/plantTraits.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cluster/plantTraits.html'> DOC </a>"
"cluster","pluton","Isotopic Composition Plutonium Batches",45,4,FALSE,FALSE,TRUE,TRUE,0,0,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/pluton.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cluster/pluton.html'> DOC </a>"
"cluster","ruspini","Ruspini Data",75,2,FALSE,FALSE,TRUE,TRUE,0,0,2,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/ruspini.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cluster/ruspini.html'> DOC </a>"
"cluster","votes.repub","Votes for Republican Candidate in Presidential Elections",50,31,FALSE,FALSE,TRUE,TRUE,0,0,31,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/votes.repub.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cluster/votes.repub.html'> DOC </a>"
"cluster","xclara","Bivariate Data Set with 3 Clusters",3000,2,FALSE,FALSE,TRUE,TRUE,0,0,2,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/cluster/xclara.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/cluster/xclara.html'> DOC </a>"
"COUNT","affairs","affairs",601,18,FALSE,TRUE,FALSE,FALSE,0,17,0,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/affairs.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/affairs.html'> DOC </a>"
"COUNT","azcabgptca","azcabgptca",1959,6,FALSE,TRUE,TRUE,TRUE,0,4,6,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/azcabgptca.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/azcabgptca.html'> DOC </a>"
"COUNT","azdrg112","azdrg112",1798,4,FALSE,TRUE,TRUE,TRUE,0,3,1,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/azdrg112.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/azdrg112.html'> DOC </a>"
"COUNT","azpro","azpro",3589,6,FALSE,TRUE,TRUE,TRUE,0,4,3,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/azpro.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/azpro.html'> DOC </a>"
"COUNT","azprocedure","azprocedure",3589,6,FALSE,TRUE,TRUE,TRUE,0,4,6,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/azprocedure.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/azprocedure.html'> DOC </a>"
"COUNT","badhealth","badhealth",1127,3,FALSE,TRUE,TRUE,TRUE,0,1,3,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/badhealth.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/badhealth.html'> DOC </a>"
"COUNT","fasttrakg","fasttrakg",15,9,FALSE,TRUE,TRUE,TRUE,0,6,9,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/fasttrakg.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/fasttrakg.html'> DOC </a>"
"COUNT","fishing","fishing",147,7,FALSE,TRUE,TRUE,TRUE,0,1,6,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/fishing.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/fishing.html'> DOC </a>"
"COUNT","lbw","lbw",189,10,FALSE,TRUE,FALSE,FALSE,0,4,0,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/lbw.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/lbw.html'> DOC </a>"
"COUNT","lbwgrp","lbwgrp",6,7,FALSE,TRUE,FALSE,FALSE,0,5,0,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/lbwgrp.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/lbwgrp.html'> DOC </a>"
"COUNT","loomis","loomis",410,11,FALSE,TRUE,TRUE,TRUE,0,8,2,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/loomis.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/loomis.html'> DOC </a>"
"COUNT","mdvis","mdvis",2227,13,FALSE,TRUE,TRUE,TRUE,0,8,5,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/mdvis.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/mdvis.html'> DOC </a>"
"COUNT","medpar","medpar",1495,10,FALSE,TRUE,TRUE,TRUE,0,7,1,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/medpar.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/medpar.html'> DOC </a>"
"COUNT","nuts","nuts",52,8,FALSE,FALSE,TRUE,TRUE,0,0,8,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/nuts.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/nuts.html'> DOC </a>"
"COUNT","rwm","rwm",27326,4,FALSE,FALSE,FALSE,FALSE,0,0,0,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/rwm.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/rwm.html'> DOC </a>"
"COUNT","rwm1984","rwm1984",3874,15,FALSE,TRUE,TRUE,TRUE,0,9,15,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/rwm1984.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/rwm1984.html'> DOC </a>"
"COUNT","rwm5yr","rwm5yr",19609,17,FALSE,TRUE,TRUE,TRUE,0,9,17,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/rwm5yr.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/rwm5yr.html'> DOC </a>"
"COUNT","ships","ships",40,7,FALSE,TRUE,FALSE,FALSE,0,4,0,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/ships.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/ships.html'> DOC </a>"
"COUNT","smoking","smoking",6,4,FALSE,TRUE,TRUE,TRUE,0,2,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/smoking.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/smoking.html'> DOC </a>"
"COUNT","titanic","titanic",1316,4,FALSE,TRUE,FALSE,FALSE,0,3,0,4,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/titanic.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/titanic.html'> DOC </a>"
"COUNT","titanicgrp","titanicgrp",12,5,FALSE,TRUE,TRUE,TRUE,0,2,5,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/COUNT/titanicgrp.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/COUNT/titanicgrp.html'> DOC </a>"
"DAAG","ACF1","Aberrant Crypt Foci in Rat Colons",22,2,FALSE,FALSE,TRUE,TRUE,0,0,2,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/ACF1.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/ACF1.html'> DOC </a>"
"DAAG","ais","Australian athletes data set",202,13,FALSE,TRUE,TRUE,TRUE,0,1,11,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/ais.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/ais.html'> DOC </a>"
"DAAG","allbacks","Measurements on a Selection of Books",15,4,FALSE,TRUE,TRUE,TRUE,0,1,3,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/allbacks.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/allbacks.html'> DOC </a>"
"DAAG","anesthetic","Anesthetic Effectiveness",30,4,FALSE,TRUE,TRUE,TRUE,0,2,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/anesthetic.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/anesthetic.html'> DOC </a>"
"DAAG","ant111b","Averages by block of corn yields, for treatment 111 only",32,9,FALSE,FALSE,TRUE,TRUE,0,0,7,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/ant111b.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/ant111b.html'> DOC </a>"
"DAAG","antigua","Averages by block of yields for the Antigua Corn data",288,7,FALSE,FALSE,TRUE,TRUE,0,0,4,3,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/antigua.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/antigua.html'> DOC </a>"
"DAAG","appletaste","Tasting experiment that compared four apple varieties",60,3,FALSE,FALSE,TRUE,TRUE,0,0,1,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/appletaste.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/appletaste.html'> DOC </a>"
"DAAG","aulatlong","Latitudes and longitudes for ten Australian cities",10,2,FALSE,FALSE,TRUE,TRUE,0,0,2,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/aulatlong.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/aulatlong.html'> DOC </a>"
"DAAG","austpop","Population figures for Australian States and Territories",9,10,FALSE,FALSE,TRUE,TRUE,0,0,10,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/austpop.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/austpop.html'> DOC </a>"
"DAAG","biomass","Biomass Data",153,8,FALSE,FALSE,TRUE,TRUE,0,0,6,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/biomass.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/biomass.html'> DOC </a>"
"DAAG","bomregions","Australian and Related Historical Annual Climate Data, by region",109,22,FALSE,FALSE,TRUE,TRUE,0,0,22,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/bomregions.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/bomregions.html'> DOC </a>"
"DAAG","bomregions2011","Australian and Related Historical Annual Climate Data, by region",112,22,FALSE,FALSE,TRUE,TRUE,0,0,22,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/bomregions2011.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/bomregions2011.html'> DOC </a>"
